"Date","Price","Open","High","Low","Vol.","Change %"
"11/15/2017","444.74","447.70","447.70","441.53","","-0.66%"
"11/14/2017","447.68","456.01","456.17","443.76","","-1.89%"
"11/13/2017","456.32","457.55","459.44","452.94","","0.00%"
"11/10/2017","456.30","459.66","461.02","454.83","","-0.73%"
"11/09/2017","459.64","457.11","462.48","455.85","","0.62%"
"11/08/2017","456.80","458.70","465.62","453.59","","-0.67%"
"11/07/2017","459.90","461.11","463.84","457.65","","-0.26%"
"11/06/2017","461.09","447.35","462.22","447.35","","3.08%"
"11/03/2017","447.30","441.44","448.27","437.58","","2.02%"
"11/02/2017","438.45","436.12","439.09","434.03","","0.45%"
"11/01/2017","436.50","438.75","443.82","433.29","","-0.14%"
"10/31/2017","437.13","434.72","438.74","433.52","","0.43%"
"10/30/2017","435.27","434.55","437.52","432.06","","0.47%"
"10/27/2017","433.22","423.42","433.78","420.04","","2.40%"
"10/26/2017","423.08","419.06","423.64","417.38","","0.88%"
"10/25/2017","419.37","421.62","421.70","417.20","","-0.55%"
"10/24/2017","421.69","417.19","422.25","414.38","","1.10%"
"10/23/2017","417.10","418.70","420.15","415.41","","0.12%"
"10/20/2017","416.58","414.81","417.38","408.78","","0.65%"
"10/19/2017","413.91","420.42","420.98","412.22","","-1.43%"
"10/18/2017","419.93","420.01","422.18","417.27","","0.29%"
"10/17/2017","418.71","418.79","421.92","413.64","","-0.05%"
"10/16/2017","418.94","419.18","423.03","417.01","","0.80%"
"10/13/2017","415.60","409.98","417.93","409.98","","1.57%"
"10/12/2017","409.16","412.98","413.17","405.56","","-1.31%"
"10/11/2017","414.59","411.29","415.38","409.06","","0.73%"
"10/10/2017","411.57","400.91","412.69","400.70","","2.67%"
"10/09/2017","400.88","399.68","402.32","397.25","","0.59%"
"10/06/2017","398.52","410.32","410.81","396.98","","-2.95%"
"10/05/2017","410.63","403.28","413.95","403.03","","1.62%"
"10/04/2017","404.07","404.72","409.57","402.70","","-0.87%"
"10/03/2017","407.62","408.59","410.04","406.00","","-0.31%"
"10/02/2017","408.90","417.31","417.79","404.86","","-2.10%"
"09/29/2017","417.68","417.11","418.48","414.36","","0.22%"
"09/28/2017","416.77","420.90","427.20","414.11","","-1.11%"
"09/27/2017","421.45","420.96","423.07","417.49","","0.50%"
"09/26/2017","419.34","420.95","423.70","415.78","","-0.65%"
"09/25/2017","422.07","409.14","422.48","407.28","","3.09%"
"09/22/2017","409.43","409.75","410.40","406.52","","0.22%"
"09/21/2017","408.53","409.82","410.47","404.73","","-0.27%"
"09/20/2017","409.65","405.69","412.96","405.28","","1.59%"
"09/19/2017","403.25","407.21","410.69","401.88","","-0.89%"
"09/18/2017","406.88","406.88","410.83","401.46","","-0.17%"
"09/15/2017","407.57","405.95","408.70","403.04","","0.18%"
"09/14/2017","406.83","401.15","411.23","400.60","","1.21%"
"09/13/2017","401.98","394.01","402.41","392.63","","2.12%"
"09/12/2017","393.63","392.36","395.29","389.76","","0.31%"
"09/11/2017","392.41","389.32","393.73","383.83","","1.24%"
"09/08/2017","387.62","401.01","402.07","386.07","","-3.28%"
"09/07/2017","400.76","401.49","402.63","397.00","","-0.14%"
"09/06/2017","401.32","396.58","403.36","396.18","","1.03%"
"09/05/2017","397.22","386.94","399.84","386.61","","2.91%"
"09/01/2017","386.00","383.96","386.40","380.20","","0.13%"
"08/31/2017","385.50","373.66","387.37","373.58","","2.77%"
"08/30/2017","375.12","377.73","381.32","374.22","","-1.03%"
"08/29/2017","379.03","381.88","383.27","373.56","","-0.28%"
"08/28/2017","380.08","389.38","389.87","376.65","","-2.71%"
"08/25/2017","390.65","389.43","390.98","386.98","","0.93%"
"08/24/2017","387.05","394.64","395.21","384.12","","-2.02%"
"08/23/2017","395.04","389.16","395.69","387.94","","1.21%"
"08/22/2017","390.30","388.75","393.40","386.46","","0.63%"
"08/21/2017","387.84","397.55","398.69","385.23","","-2.31%"
"08/18/2017","397.02","384.30","398.90","382.91","","3.01%"
"08/17/2017","385.43","383.31","386.16","380.45","","0.64%"
"08/16/2017","382.97","390.15","392.60","382.23","","-1.59%"
"08/15/2017","389.16","389.08","390.95","384.83","","-0.06%"
"08/14/2017","389.39","399.67","402.04","388.58","","-2.52%"
"08/11/2017","399.47","397.94","400.70","392.86","","0.46%"
"08/10/2017","397.65","405.96","410.81","396.64","","-1.95%"
"08/09/2017","405.56","401.51","406.25","400.20","","0.78%"
"08/08/2017","402.43","403.62","407.27","400.09","","-0.44%"
"08/07/2017","404.21","405.36","406.50","397.26","","-0.37%"
"08/04/2017","405.73","400.99","406.14","396.89","","1.12%"
"08/03/2017","401.22","404.98","408.75","399.26","","-1.13%"
"08/02/2017","405.79","399.08","406.28","397.36","","0.88%"
"08/01/2017","402.26","410.61","412.49","395.80","","-2.01%"
"07/31/2017","410.51","408.63","411.33","402.57","","0.93%"
"07/28/2017","406.71","401.88","407.53","399.84","","1.37%"
"07/27/2017","401.21","398.10","402.77","394.83","","0.60%"
"07/26/2017","398.83","395.88","399.65","391.79","","1.80%"
"07/25/2017","391.78","379.59","392.35","379.51","","3.35%"
"07/24/2017","379.09","374.10","380.07","371.48","","1.26%"
"07/21/2017","374.39","384.12","386.17","372.59","","-2.45%"
"07/20/2017","383.79","386.98","390.49","382.97","","-0.84%"
"07/19/2017","387.05","379.77","388.19","378.87","","1.57%"
"07/18/2017","381.07","378.37","385.40","376.49","","0.78%"
"07/17/2017","378.11","382.94","384.82","377.86","","-1.10%"
"07/14/2017","382.33","377.98","383.74","376.01","","1.07%"
"07/13/2017","378.29","372.56","379.59","369.36","","1.30%"
"07/12/2017","373.45","375.94","381.40","370.46","","0.98%"
"07/11/2017","369.81","365.40","371.78","359.99","","1.44%"
"07/10/2017","364.57","365.56","368.10","358.49","","0.39%"
"07/07/2017","363.14","370.61","370.61","359.69","","-2.83%"
"07/06/2017","373.72","374.54","381.69","371.01","","0.87%"
"07/05/2017","370.51","386.93","387.67","368.79","","-4.11%"
"07/03/2017","386.41","379.93","386.66","377.06","","2.24%"
"06/30/2017","377.93","368.90","378.50","368.81","","2.47%"
"06/29/2017","368.81","367.74","372.91","367.25","","0.43%"
"06/28/2017","367.24","359.60","367.97","359.52","","1.13%"
"06/27/2017","363.12","356.14","364.76","355.57","","1.99%"
"06/26/2017","356.05","354.99","358.27","349.90","","0.87%"
"06/23/2017","352.99","351.75","354.55","349.13","","0.64%"
"06/22/2017","350.76","349.45","355.52","346.99","","0.50%"
"06/21/2017","349.03","356.74","362.49","345.09","","-2.25%"
"06/20/2017","357.06","365.18","366.66","352.55","","-2.07%"
"06/19/2017","364.60","368.13","371.57","363.70","","-1.19%"
"06/16/2017","369.00","365.88","370.64","365.72","","0.65%"
"06/15/2017","366.61","367.10","369.48","365.79","","-0.55%"
"06/14/2017","368.65","378.33","382.68","367.26","","-3.73%"
"06/13/2017","382.92","380.57","383.16","375.67","","0.77%"
"06/12/2017","379.98","379.82","384.95","376.58","","0.55%"
"06/09/2017","377.90","376.00","380.58","373.29","","0.41%"
"06/08/2017","376.36","378.42","380.72","372.86","","-0.18%"
"06/07/2017","377.02","396.24","397.64","376.53","","-5.12%"
"06/06/2017","397.38","391.85","397.63","387.07","","1.67%"
"06/05/2017","390.85","393.41","399.18","386.48","","-0.54%"
"06/02/2017","392.97","395.19","397.34","385.55","","-1.44%"
"06/01/2017","398.73","402.19","405.16","395.76","","0.09%"
"05/31/2017","398.39","409.02","409.85","393.69","","-2.69%"
"05/30/2017","409.42","411.90","412.64","404.31","","-0.27%"
"05/26/2017","410.54","402.87","410.95","397.26","","1.84%"
"05/25/2017","403.11","424.70","428.58","400.63","","-4.79%"
"05/24/2017","423.37","424.03","427.58","420.74","","-0.21%"
"05/23/2017","424.27","421.63","424.93","416.93","","0.67%"
"05/22/2017","421.46","421.21","423.76","418.65","","0.92%"
"05/19/2017","417.63","409.97","418.70","409.72","","2.04%"
"05/18/2017","409.30","407.32","411.36","398.75","","0.51%"
"05/17/2017","407.23","399.73","410.61","398.66","","0.84%"
"05/16/2017","403.84","405.73","409.44","402.77","","-0.32%"
"05/15/2017","405.15","396.41","411.66","396.33","","2.06%"
"05/12/2017","396.96","397.20","399.02","393.17","","-0.06%"
"05/11/2017","397.19","393.65","400.31","393.56","","1.05%"
"05/10/2017","393.06","383.04","396.61","382.45","","3.12%"
"05/09/2017","381.16","386.66","388.62","378.30","","-1.20%"
"05/08/2017","385.77","389.82","390.30","380.00","","0.47%"
"05/05/2017","383.96","378.31","387.61","363.60","","1.54%"
"05/04/2017","378.13","395.66","396.66","376.47","","-4.81%"
"05/03/2017","397.23","399.39","400.63","392.99","","0.34%"
"05/02/2017","395.89","404.53","409.26","393.48","","-2.41%"
"05/01/2017","405.68","409.09","409.67","403.61","","-0.99%"
"04/28/2017","409.72","408.23","413.30","405.49","","0.74%"
"04/27/2017","406.72","409.71","410.54","400.83","","-1.31%"
"04/26/2017","412.11","409.45","416.93","406.63","","0.12%"
"04/25/2017","411.61","409.28","413.35","405.88","","0.67%"
"04/24/2017","408.86","413.84","416.99","407.28","","-0.78%"
"04/21/2017","412.07","421.45","422.94","408.66","","-2.15%"
"04/20/2017","421.11","423.93","426.67","420.19","","-0.27%"
"04/19/2017","422.26","438.04","440.45","419.69","","-3.78%"
"04/18/2017","438.86","441.18","442.51","436.29","","-0.49%"
"04/17/2017","441.01","443.75","445.32","440.26","","-0.91%"
"04/13/2017","445.04","442.47","446.70","442.23","","0.15%"
"04/12/2017","444.38","446.44","449.59","441.83","","-0.51%"
"04/11/2017","446.68","444.55","446.90","440.96","","0.59%"
"04/10/2017","444.04","438.89","444.35","437.57","","1.61%"
"04/07/2017","436.99","432.56","442.76","431.05","","1.05%"
"04/06/2017","432.46","425.77","433.47","424.94","","1.08%"
"04/05/2017","427.85","427.94","433.96","425.43","","0.24%"
"04/04/2017","426.84","420.90","427.93","417.22","","1.58%"
"04/03/2017","420.22","423.24","425.08","419.30","","-0.71%"
"03/31/2017","423.21","420.53","424.80","417.35","","0.50%"
"03/30/2017","421.11","414.42","422.11","412.33","","1.70%"
"03/29/2017","414.07","405.63","414.24","404.79","","2.36%"
"03/28/2017","404.53","400.10","407.62","399.85","","1.34%"
"03/27/2017","399.17","403.10","403.10","393.82","","-0.49%"
"03/24/2017","401.15","399.56","402.32","397.97","","0.57%"
"03/23/2017","398.88","403.48","405.32","397.88","","-0.71%"
"03/22/2017","401.72","402.14","403.98","393.86","","-0.41%"
"03/21/2017","403.38","409.49","413.67","401.29","","-1.37%"
"03/20/2017","408.98","411.07","412.49","405.21","","-0.81%"
"03/17/2017","412.30","412.30","415.56","410.54","","0.15%"
"03/16/2017","411.70","414.88","419.14","409.86","","-0.28%"
"03/15/2017","412.86","410.19","414.45","408.10","","2.13%"
"03/14/2017","404.24","409.01","412.60","398.98","","-1.20%"
"03/13/2017","409.17","406.22","411.63","405.55","","-0.18%"
"03/10/2017","409.89","417.94","423.45","408.42","","-1.60%"
"03/09/2017","416.57","416.57","416.57","416.57","","-1.98%"
"03/08/2017","424.98","447.19","447.19","423.14","","-5.35%"
"03/07/2017","449.00","449.09","454.41","447.99","","-0.11%"
"03/06/2017","449.50","450.18","452.46","445.87","","-0.24%"
"03/03/2017","450.58","445.17","451.00","444.24","","1.37%"
"03/02/2017","444.49","454.80","454.80","444.15","","-2.26%"
"03/01/2017","454.79","456.31","459.61","454.12","","-0.33%"
"02/28/2017","456.31","456.64","458.16","449.38","","-0.07%"
"02/27/2017","456.64","456.13","461.20","455.71","","0.12%"
"02/24/2017","456.11","460.00","460.50","454.17","","-0.84%"
"02/23/2017","459.99","456.27","464.04","455.68","","1.61%"
"02/22/2017","452.72","458.80","461.25","451.20","","-1.36%"
"02/21/2017","458.96","455.92","464.71","455.84","","1.03%"
"02/17/2017","454.29","454.04","455.39","450.32","","0.06%"
"02/16/2017","454.03","452.76","456.56","448.79","","0.28%"
"02/15/2017","452.75","453.68","456.13","449.80","","-0.20%"
"02/14/2017","453.68","451.99","457.65","450.72","","0.53%"
"02/13/2017","451.30","458.97","459.29","449.88","","-1.67%"
"02/10/2017","458.95","452.10","460.87","450.81","","1.63%"
"02/09/2017","451.60","447.09","453.42","447.09","","1.17%"
"02/08/2017","446.37","438.86","449.07","437.38","","0.31%"
"02/07/2017","444.98","452.15","454.02","442.08","","-1.58%"
"02/06/2017","452.14","459.82","461.69","451.37","","-1.52%"
"02/03/2017","459.11","459.28","462.27","455.45","","0.54%"
"02/02/2017","456.63","456.63","463.20","455.10","","-0.63%"
"02/01/2017","459.53","450.14","459.78","449.04","","2.03%"
"01/31/2017","450.39","449.03","456.71","445.62","","0.34%"
"01/30/2017","448.85","451.75","455.93","447.06","","-1.01%"
"01/27/2017","453.44","458.30","460.86","448.83","","-1.13%"
"01/26/2017","458.63","452.15","461.02","450.19","","1.95%"
"01/25/2017","449.85","451.81","455.81","448.31","","-0.81%"
"01/24/2017","453.51","453.51","453.51","453.51","","0.82%"
"01/23/2017","449.83","454.52","454.86","445.40","","-0.88%"
"01/20/2017","453.82","444.44","457.57","444.44","","2.11%"
"01/19/2017","444.43","445.29","449.12","441.88","","0.44%"
"01/18/2017","442.47","454.83","457.05","441.19","","-2.57%"
"01/17/2017","454.14","454.65","463.18","452.35","","0.21%"
"01/13/2017","453.18","458.99","460.29","452.58","","-1.27%"
"01/12/2017","458.99","452.28","462.90","451.30","","1.47%"
"01/11/2017","452.36","441.07","456.87","439.92","","2.74%"
"01/10/2017","440.29","449.98","453.67","440.03","","-2.20%"
"01/09/2017","450.18","467.76","467.76","449.05","","-3.75%"
"01/06/2017","467.74","465.66","470.43","462.20","","0.43%"
"01/05/2017","465.74","461.93","468.78","457.43","","0.94%"
"01/04/2017","461.40","455.95","462.10","451.96","","1.78%"
"01/03/2017","453.34","465.38","478.29","452.04","","-2.58%"
"12/30/2016","465.36","467.35","468.30","463.02","","-0.09%"
"12/29/2016","465.78","464.48","469.50","464.31","","-0.54%"
"12/28/2016","468.29","466.38","470.54","464.04","","0.30%"
"12/27/2016","466.89","459.27","468.62","459.27","","1.67%"
"12/23/2016","459.24","458.64","460.11","452.75","","0.13%"
"12/22/2016","458.63","454.65","460.71","451.36","","0.88%"
"12/21/2016","454.64","461.65","465.73","453.25","","-1.52%"
"12/20/2016","461.65","459.57","465.72","457.67","","0.45%"
"12/19/2016","459.56","458.61","464.15","455.49","","0.21%"
"12/16/2016","458.59","450.10","460.32","446.73","","1.89%"
"12/15/2016","450.10","451.14","454.86","442.56","","-0.23%"
"12/14/2016","451.13","467.15","467.15","449.14","","-3.43%"
"12/13/2016","467.14","465.56","471.09","461.82","","0.34%"
"12/12/2016","465.56","454.06","479.33","454.06","","2.54%"
"12/09/2016","454.04","448.62","455.18","448.44","","1.21%"
"12/08/2016","448.61","439.44","449.01","437.99","","2.09%"
"12/07/2016","439.43","449.67","451.97","438.99","","-2.28%"
"12/06/2016","449.67","457.26","457.26","444.01","","-1.66%"
"12/05/2016","457.25","456.28","462.64","450.45","","0.22%"
"12/02/2016","456.26","451.32","456.62","443.02","","1.22%"
"12/01/2016","450.78","450.78","450.78","450.78","","3.28%"
"11/30/2016","436.47","400.81","440.27","400.72","","9.31%"
"11/29/2016","399.30","414.13","414.66","395.95","","-3.93%"
"11/28/2016","415.63","406.62","420.48","400.53","","2.22%"
"11/25/2016","406.61","423.47","423.91","405.02","","-3.96%"
"11/23/2016","423.37","424.69","427.25","418.51","","-0.14%"
"11/22/2016","423.98","429.45","434.22","416.48","","-0.43%"
"11/21/2016","425.83","413.91","428.12","412.15","","4.06%"
"11/18/2016","409.22","402.15","409.83","398.80","","0.83%"
"11/17/2016","405.86","405.24","415.83","401.97","","-0.26%"
"11/16/2016","406.91","409.03","414.41","403.03","","-0.62%"
"11/15/2016","409.46","409.46","409.46","409.46","","5.58%"
"11/14/2016","387.83","391.27","391.54","379.18","","-0.47%"
"11/11/2016","389.67","398.83","400.19","386.47","","-2.69%"
"11/10/2016","400.45","404.42","409.32","398.46","","-1.30%"
"11/09/2016","405.71","403.62","411.52","386.32","","0.68%"
"11/08/2016","402.98","402.37","406.43","397.81","","0.22%"
"11/07/2016","402.08","398.32","402.98","395.18","","1.86%"
"11/04/2016","394.72","400.90","401.89","390.42","","-1.32%"
"11/03/2016","400.00","408.96","411.11","397.41","","-1.50%"
"11/02/2016","406.09","415.32","416.21","402.96","","-2.85%"
"11/01/2016","418.00","419.79","424.00","413.79","","-0.41%"
"10/31/2016","419.70","436.18","436.53","418.35","","-3.77%"
"10/28/2016","436.16","445.12","446.10","433.83","","-2.05%"
"10/27/2016","445.29","441.26","448.16","439.12","","1.10%"
"10/26/2016","440.45","441.35","448.69","437.86","","-1.56%"
"10/25/2016","447.44","452.27","456.03","445.38","","-1.11%"
"10/24/2016","452.45","453.07","456.57","444.65","","-0.65%"
"10/21/2016","455.39","453.69","456.91","449.84","","0.44%"
"10/20/2016","453.41","463.36","464.16","451.80","","-2.30%"
"10/19/2016","464.07","457.80","467.65","456.81","","2.37%"
"10/18/2016","453.32","452.51","456.09","449.02","","0.50%"
"10/17/2016","451.07","454.48","456.71","447.22","","-0.75%"
"10/14/2016","454.46","456.52","461.18","450.61","","-0.20%"
"10/13/2016","455.35","450.89","456.56","445.85","","0.43%"
"10/12/2016","453.38","458.75","462.07","451.09","","-1.18%"
"10/11/2016","458.80","463.35","465.19","455.39","","-1.14%"
"10/10/2016","464.09","445.31","466.34","444.79","","3.07%"
"10/07/2016","450.28","457.06","458.68","446.66","","-1.25%"
"10/06/2016","455.97","449.28","457.23","445.93","","1.23%"
"10/05/2016","450.45","444.30","451.62","443.94","","2.34%"
"10/04/2016","440.14","440.50","444.03","436.34","","-0.24%"
"10/03/2016","441.22","436.07","443.03","432.00","","1.18%"
"09/30/2016","436.06","432.17","436.51","425.30","","0.86%"
"09/29/2016","432.35","426.38","436.60","421.23","","1.66%"
"09/28/2016","425.30","405.59","428.55","400.98","","5.33%"
"09/27/2016","403.78","413.09","415.44","399.62","","-2.74%"
"09/26/2016","415.17","402.06","417.61","401.79","","3.26%"
"09/23/2016","402.05","415.52","420.76","399.97","","-3.97%"
"09/22/2016","418.68","411.81","420.39","411.81","","2.16%"
"09/21/2016","409.82","405.48","411.80","404.21","","2.93%"
"09/20/2016","398.15","395.44","401.05","389.30","","0.43%"
"09/19/2016","396.43","399.78","403.93","395.53","","0.55%"
"09/16/2016","394.25","399.58","400.67","391.90","","-2.02%"
"09/15/2016","402.38","400.75","406.27","396.78","","0.84%"
"09/14/2016","399.03","413.13","414.65","397.75","","-2.93%"
"09/13/2016","411.06","423.53","423.53","409.97","","-2.94%"
"09/12/2016","423.52","419.90","425.49","409.46","","0.87%"
"09/09/2016","419.88","433.10","433.10","419.46","","-3.67%"
"09/08/2016","435.88","422.42","436.97","418.94","","4.66%"
"09/07/2016","416.47","409.60","417.11","407.77","","1.50%"
"09/06/2016","410.33","412.34","417.56","401.45","","0.88%"
"09/02/2016","406.75","398.32","408.85","395.12","","2.97%"
"09/01/2016","395.03","409.12","412.42","393.65","","-3.44%"
"08/31/2016","409.12","422.75","424.77","407.47","","-3.56%"
"08/30/2016","424.21","430.07","434.56","423.21","","-1.34%"
"08/29/2016","429.98","431.35","432.72","426.77","","-1.38%"
"08/26/2016","436.01","433.17","443.42","429.87","","0.66%"
"08/25/2016","433.17","427.86","434.08","424.84","","1.20%"
"08/24/2016","428.04","435.54","436.82","425.20","","-2.76%"
"08/23/2016","440.20","432.06","441.85","426.66","","1.45%"
"08/22/2016","433.89","446.70","447.25","433.43","","-3.46%"
"08/19/2016","449.43","447.97","451.72","444.31","","0.45%"
"08/18/2016","447.42","434.97","448.79","432.87","","2.89%"
"08/17/2016","434.87","429.66","435.79","425.54","","0.63%"
"08/16/2016","432.13","423.25","433.50","420.96","","1.77%"
"08/15/2016","424.62","413.45","425.81","412.36","","2.70%"
"08/12/2016","413.44","406.58","414.36","403.01","","2.15%"
"08/11/2016","404.75","386.25","407.98","382.95","","4.19%"
"08/10/2016","388.47","397.04","403.53","386.50","","-2.43%"
"08/09/2016","398.13","399.14","404.63","395.63","","-0.58%"
"08/08/2016","400.47","390.69","403.79","389.47","","2.90%"
"08/05/2016","389.20","389.29","391.71","382.40","","-0.31%"
"08/04/2016","390.41","383.33","391.71","376.53","","2.70%"
"08/03/2016","380.16","369.55","382.02","365.82","","3.34%"
"08/02/2016","367.87","373.64","380.90","365.54","","-1.37%"
"08/01/2016","372.99","384.90","389.93","370.75","","-3.70%"
"07/29/2016","387.31","381.63","387.87","377.73","","1.12%"
"07/28/2016","383.03","391.31","393.08","382.10","","-1.86%"
"07/27/2016","390.29","397.36","402.20","388.24","","-2.33%"
"07/26/2016","399.59","402.01","402.85","394.66","","-0.49%"
"07/25/2016","401.55","411.41","413.09","400.06","","-2.39%"
"07/22/2016","411.40","416.15","418.48","407.31","","-1.25%"
"07/21/2016","416.61","425.64","429.09","415.59","","-2.19%"
"07/20/2016","425.92","423.96","428.99","414.84","","0.66%"
"07/19/2016","423.12","426.85","431.78","422.38","","-1.07%"
"07/18/2016","427.68","434.29","435.69","423.96","","-1.52%"
"07/15/2016","434.28","428.51","438.00","426.18","","0.50%"
"07/14/2016","432.13","423.07","432.94","423.07","","2.14%"
"07/13/2016","423.07","441.49","441.49","421.37","","-4.44%"
"07/12/2016","442.72","422.10","443.85","421.63","","4.54%"
"07/11/2016","423.51","426.45","432.92","421.34","","-1.40%"
"07/08/2016","429.53","429.06","434.64","423.67","","0.60%"
"07/07/2016","426.98","451.76","456.30","424.70","","-4.83%"
"07/06/2016","448.63","441.44","450.81","434.44","","1.78%"
"07/05/2016","440.78","460.26","460.55","438.41","","-4.88%"
"07/01/2016","463.37","458.26","464.51","453.06","","1.37%"
"06/30/2016","457.13","468.48","469.14","455.71","","-3.11%"
"06/29/2016","471.78","455.99","472.82","454.29","","4.24%"
"06/28/2016","452.58","441.99","453.43","440.28","","3.28%"
"06/27/2016","438.20","445.20","453.62","433.56","","-2.75%"
"06/24/2016","450.58","470.91","471.58","442.16","","-4.93%"
"06/23/2016","473.94","467.69","474.31","464.48","","2.00%"
"06/22/2016","464.66","476.30","477.91","457.86","","-1.44%"
"06/21/2016","471.47","471.38","472.13","462.20","","-0.22%"
"06/20/2016","472.51","462.29","472.79","461.54","","2.89%"
"06/17/2016","459.26","442.61","460.68","442.42","","3.90%"
"06/16/2016","442.04","453.67","456.32","439.30","","-3.63%"
"06/15/2016","458.68","457.74","465.59","455.09","","-1.14%"
"06/14/2016","463.97","463.60","465.87","460.38","","-0.93%"
"06/13/2016","468.32","469.42","471.94","461.50","","-0.40%"
"06/10/2016","470.19","484.14","485.93","468.34","","-2.94%"
"06/09/2016","484.41","494.18","494.64","481.07","","-1.26%"
"06/08/2016","490.60","482.21","491.57","481.81","","1.74%"
"06/07/2016","482.19","475.20","482.95","473.38","","1.35%"
"06/06/2016","475.77","465.52","477.68","465.52","","2.20%"
"06/03/2016","465.51","470.01","472.88","462.73","","-1.12%"
"06/02/2016","470.77","468.38","473.55","459.28","","0.33%"
"06/01/2016","469.23","468.37","471.53","457.27","","-0.18%"
"05/31/2016","470.09","473.92","479.57","467.31","","-0.46%"
"05/27/2016","472.27","472.66","473.62","466.24","","-0.30%"
"05/26/2016","473.71","474.76","480.69","471.22","","-0.16%"
"05/25/2016","474.47","471.21","476.29","466.04","","1.94%"
"05/24/2016","465.46","460.10","468.43","456.18","","1.12%"
"05/23/2016","460.29","461.92","462.01","453.88","","-0.68%"
"05/20/2016","463.44","467.84","471.77","459.04","","-0.53%"
"05/19/2016","465.92","465.06","466.40","452.52","","-0.22%"
"05/18/2016","466.97","469.94","474.25","465.35","","-0.43%"
"05/17/2016","468.98","464.67","470.70","461.42","","1.18%"
"05/16/2016","463.52","450.02","464.57","448.97","","3.24%"
"05/13/2016","448.96","451.07","452.79","445.42","","-1.16%"
"05/12/2016","454.22","447.17","456.89","443.93","","0.95%"
"05/11/2016","449.94","434.56","451.09","427.64","","3.60%"
"05/10/2016","434.29","420.56","435.12","418.26","","2.89%"
"05/09/2016","422.11","441.35","444.63","420.67","","-2.75%"
"05/06/2016","434.06","431.43","440.47","423.17","","0.77%"
"05/05/2016","430.75","431.72","447.37","427.44","","1.23%"
"05/04/2016","425.50","426.18","436.09","420.15","","0.30%"
"05/03/2016","424.23","434.73","440.75","421.12","","-2.52%"
"05/02/2016","435.21","443.57","448.33","432.98","","-2.48%"
"04/29/2016","446.28","445.50","454.54","439.77","","-0.24%"
"04/28/2016","447.35","439.57","448.13","436.85","","1.55%"
"04/27/2016","440.54","432.77","443.07","425.38","","2.93%"
"04/26/2016","428.00","416.92","429.36","413.13","","3.28%"
"04/25/2016","414.39","421.68","427.90","413.91","","-2.49%"
"04/22/2016","424.98","422.26","431.88","418.95","","1.27%"
"04/21/2016","419.63","426.82","432.26","418.46","","-2.26%"
"04/20/2016","429.35","406.51","429.93","401.36","","4.03%"
"04/19/2016","412.73","403.11","416.71","397.27","","3.11%"
"04/18/2016","400.28","405.34","405.34","382.40","","-1.25%"
"04/15/2016","405.33","413.49","416.70","400.37","","-2.25%"
"04/14/2016","414.66","416.89","421.17","408.73","","-0.79%"
"04/13/2016","417.96","418.70","424.47","413.60","","-1.10%"
"04/12/2016","422.59","403.73","423.22","402.43","","4.31%"
"04/11/2016","405.14","400.19","408.27","393.87","","1.71%"
"04/08/2016","398.32","376.52","399.20","376.42","","6.58%"
"04/07/2016","373.72","380.64","383.95","368.11","","-1.30%"
"04/06/2016","378.64","367.80","380.14","366.80","","5.18%"
"04/05/2016","359.98","355.56","362.49","353.56","","0.53%"
"04/04/2016","358.07","364.79","373.22","357.07","","-2.96%"
"04/01/2016","368.99","383.24","384.94","367.59","","-4.04%"
"03/31/2016","384.54","381.73","391.36","377.01","","0.05%"
"03/30/2016","384.33","387.64","399.48","382.73","","0.10%"
"03/29/2016","383.93","394.46","394.86","380.42","","-2.82%"
"03/28/2016","395.06","398.97","402.58","389.84","","-0.17%"
"03/24/2016","395.75","396.95","398.86","384.61","","-0.83%"
"03/23/2016","399.05","412.29","413.89","398.05","","-4.01%"
"03/22/2016","415.70","416.80","420.01","408.98","","-0.17%"
"03/21/2016","416.40","409.38","419.00","405.26","","0.93%"
"03/18/2016","412.57","416.79","426.11","411.87","","-1.25%"
"03/17/2016","417.78","404.45","418.19","402.94","","4.15%"
"03/16/2016","401.13","387.60","402.54","384.99","","5.04%"
"03/15/2016","381.88","390.80","391.90","378.17","","-1.95%"
"03/14/2016","389.49","400.62","401.63","385.48","","-3.12%"
"03/11/2016","402.02","398.16","406.02","397.45","","1.75%"
"03/10/2016","395.10","400.70","402.19","389.64","","-1.48%"
"03/09/2016","401.03","382.70","402.36","381.53","","4.66%"
"03/08/2016","383.19","396.97","402.83","380.91","","-3.66%"
"03/07/2016","397.74","376.96","399.73","376.96","","5.52%"
"03/04/2016","376.95","364.35","377.58","361.10","","3.91%"
"03/03/2016","362.78","363.93","370.54","358.89","","-0.26%"
"03/02/2016","363.72","356.37","368.23","352.18","","0.76%"
"03/01/2016","360.99","354.17","364.66","350.28","","1.93%"
"02/29/2016","354.16","345.03","356.16","339.37","","2.96%"
"02/26/2016","343.97","345.97","363.60","342.82","","-0.88%"
"02/25/2016","347.01","337.36","351.32","326.13","","2.86%"
"02/24/2016","337.36","329.38","339.46","320.67","","0.88%"
"02/23/2016","334.42","348.06","351.73","332.21","","-4.55%"
"02/22/2016","350.36","334.94","354.88","334.94","","5.17%"
"02/19/2016","333.15","341.02","346.16","328.95","","-3.58%"
"02/18/2016","345.52","351.61","358.85","343.32","","-0.15%"
"02/17/2016","346.05","329.47","350.45","323.28","","6.49%"
"02/16/2016","324.95","345.94","353.91","321.81","","-2.94%"
