Exchange Date,Close,Net,%Chg,Open,Low,High,
15-Jan-2008,"1,009.06",-20.33,-1.98%,"1,032.90","1,007.23","1,033.65",
14-Jan-2008,"1,029.40",+3.38,+0.33%,"1,020.19","1,019.78","1,030.19",
11-Jan-2008,"1,026.01",-7.35,-0.71%,"1,037.30","1,023.75","1,037.35",
10-Jan-2008,"1,033.36",-10.09,-0.97%,"1,032.61","1,023.68","1,037.63",
09-Jan-2008,"1,043.45",+5.16,+0.50%,"1,041.81","1,031.90","1,043.45",
08-Jan-2008,"1,038.28",-8.25,-0.79%,"1,043.89","1,037.96","1,056.02",
07-Jan-2008,"1,046.53",-0.28,-0.03%,"1,049.62","1,040.32","1,050.93",
04-Jan-2008,"1,046.81",-22.26,-2.08%,"1,066.08","1,045.65","1,066.94",
03-Jan-2008,"1,069.08",-2.66,-0.25%,"1,070.34","1,067.03","1,073.01",
02-Jan-2008,"1,071.74",-17.45,-1.60%,"1,077.84","1,070.60","1,081.87",
01-Jan-2008,"1,089.19",+0.14,+0.01%,,,,
31-Dec-2007,"1,089.04",+5.26,+0.48%,"1,094.09","1,086.29","1,096.04",
28-Dec-2007,"1,083.79",-4.46,-0.41%,"1,081.93","1,079.63","1,086.40",
27-Dec-2007,"1,088.25",-14.56,-1.32%,"1,093.52","1,088.25","1,096.33",
26-Dec-2007,"1,102.82",-2.71,-0.25%,"1,099.21","1,098.94","1,103.08",
25-Dec-2007,"1,105.52",+1.59,+0.14%,"1,103.83","1,103.83","1,105.86",
24-Dec-2007,"1,103.94",+3.65,+0.33%,"1,097.86","1,097.85","1,104.29",
21-Dec-2007,"1,100.28",+12.97,+1.19%,"1,083.35","1,083.05","1,100.28",
20-Dec-2007,"1,087.31",+7.51,+0.70%,"1,083.56","1,082.77","1,089.26",
19-Dec-2007,"1,079.80",-0.74,-0.07%,"1,083.02","1,076.30","1,086.03",
18-Dec-2007,"1,080.54",+2.16,+0.20%,"1,079.16","1,073.01","1,085.16",
17-Dec-2007,"1,078.38",-19.02,-1.73%,"1,097.93","1,078.38","1,098.02",
14-Dec-2007,"1,097.41",+2.61,+0.24%,"1,110.96","1,096.77","1,112.03",
13-Dec-2007,"1,094.79",-8.75,-0.79%,"1,109.99","1,087.84","1,110.25",
12-Dec-2007,"1,103.54",-2.10,-0.19%,"1,100.66","1,094.48","1,115.03",
11-Dec-2007,"1,105.64",-9.88,-0.89%,"1,120.60","1,104.77","1,123.11",
10-Dec-2007,"1,115.52",+3.23,+0.29%,"1,108.24","1,106.22","1,117.11",
07-Dec-2007,"1,112.28",+2.38,+0.21%,"1,109.33","1,108.74","1,114.38",
06-Dec-2007,"1,109.90",+7.49,+0.68%,"1,100.05","1,099.32","1,110.79",
05-Dec-2007,"1,102.41",+23.45,+2.17%,"1,090.84","1,089.17","1,103.24",
04-Dec-2007,"1,078.96",-14.85,-1.36%,"1,086.13","1,077.59","1,086.38",
03-Dec-2007,"1,093.81",-7.24,-0.66%,"1,098.13","1,093.10","1,099.79",
30-Nov-2007,"1,101.05",+14.43,+1.33%,"1,093.92","1,093.92","1,107.68",
29-Nov-2007,"1,086.62",+12.92,+1.20%,"1,082.75","1,079.87","1,087.95",
28-Nov-2007,"1,073.70",+20.41,+1.94%,"1,052.29","1,048.51","1,076.96",
27-Nov-2007,"1,053.29",+9.17,+0.88%,"1,048.67","1,043.15","1,053.29",
26-Nov-2007,"1,044.13",-12.09,-1.14%,"1,054.04","1,044.13","1,062.45",
23-Nov-2007,"1,056.22",+14.55,+1.40%,"1,043.25","1,043.08","1,057.30",
22-Nov-2007,"1,041.67",+3.26,+0.31%,"1,039.39","1,037.18","1,042.39",
21-Nov-2007,"1,038.41",-21.40,-2.02%,"1,059.27","1,036.41","1,059.27",
20-Nov-2007,"1,059.81",-1.27,-0.12%,"1,050.01","1,045.36","1,064.94",
19-Nov-2007,"1,061.08",-17.65,-1.64%,"1,079.67","1,060.01","1,081.79",
16-Nov-2007,"1,078.74",-5.72,-0.53%,"1,081.08","1,071.83","1,081.62",
15-Nov-2007,"1,084.46",-12.62,-1.15%,"1,097.86","1,081.57","1,099.99",
14-Nov-2007,"1,097.07",+0.02,+0.00%,"1,093.20","1,093.16","1,107.03",
13-Nov-2007,"1,097.05",+12.45,+1.15%,"1,078.80","1,077.89","1,097.05",
12-Nov-2007,"1,084.60",-4.46,-0.41%,"1,097.93","1,083.51","1,098.60",
09-Nov-2007,"1,089.06",-15.79,-1.43%,"1,104.07","1,085.71","1,106.66",
08-Nov-2007,"1,104.85",-8.53,-0.77%,"1,107.92","1,095.34","1,108.54",
07-Nov-2007,"1,113.38",-21.43,-1.89%,"1,128.76","1,112.06","1,133.78",
06-Nov-2007,"1,134.81",+4.43,+0.39%,"1,123.49","1,123.05","1,134.84",
05-Nov-2007,"1,130.37",-4.98,-0.44%,"1,140.36","1,125.87","1,140.37",
02-Nov-2007,"1,135.36",-11.30,-0.99%,"1,139.09","1,128.04","1,139.09",
01-Nov-2007,"1,146.66",-15.19,-1.31%,"1,167.79","1,146.11","1,169.47",
31-Oct-2007,"1,161.85",+9.40,+0.82%,"1,149.48","1,148.50","1,163.77",
30-Oct-2007,"1,152.44",-7.24,-0.62%,"1,158.89","1,152.18","1,159.04",
29-Oct-2007,"1,159.69",+7.31,+0.63%,"1,151.29","1,151.11","1,161.23",
26-Oct-2007,"1,152.37",+10.35,+0.91%,"1,136.81","1,136.69","1,152.51",
25-Oct-2007,"1,142.02",+0.87,+0.08%,"1,137.64","1,136.23","1,145.42",
24-Oct-2007,"1,141.16",-4.31,-0.38%,"1,145.48","1,130.26","1,147.93",
23-Oct-2007,"1,145.47",+6.51,+0.57%,"1,133.22","1,133.02","1,146.51",
22-Oct-2007,"1,138.95",+1.21,+0.11%,"1,150.53","1,131.91","1,150.53",
19-Oct-2007,"1,137.75",-20.70,-1.79%,"1,157.97","1,137.75","1,158.01",
18-Oct-2007,"1,158.44",-5.56,-0.48%,"1,157.25","1,155.14","1,161.51",
17-Oct-2007,"1,164.00",+0.35,+0.03%,"1,160.50","1,157.40","1,168.90",
16-Oct-2007,"1,163.65",-7.92,-0.68%,"1,173.75","1,162.57","1,173.75",
15-Oct-2007,"1,171.57",-10.05,-0.85%,"1,178.88","1,168.25","1,180.77",
12-Oct-2007,"1,181.62",+1.34,+0.11%,"1,180.42","1,173.93","1,182.10",
11-Oct-2007,"1,180.27",-0.54,-0.05%,"1,176.03","1,175.60","1,188.13",
10-Oct-2007,"1,180.81",-1.18,-0.10%,"1,179.25","1,177.07","1,181.38",
09-Oct-2007,"1,182.00",+4.57,+0.39%,"1,172.85","1,171.85","1,182.68",
08-Oct-2007,"1,177.42",+0.45,+0.04%,"1,183.34","1,175.48","1,183.92",
05-Oct-2007,"1,176.97",+10.52,+0.90%,"1,166.19","1,166.05","1,178.20",
04-Oct-2007,"1,166.45",-3.64,-0.31%,"1,164.58","1,161.16","1,167.90",
03-Oct-2007,"1,170.08",+3.93,+0.34%,"1,170.87","1,168.75","1,175.09",
02-Oct-2007,"1,166.16",+7.41,+0.64%,"1,165.23","1,163.12","1,169.43",
01-Oct-2007,"1,158.75",+14.07,+1.23%,"1,149.66","1,146.24","1,159.56",
28-Sep-2007,"1,144.68",-8.26,-0.72%,"1,143.65","1,141.32","1,147.89",
27-Sep-2007,"1,152.94",+8.79,+0.77%,"1,143.06","1,143.06","1,154.14",
26-Sep-2007,"1,144.14",+6.11,+0.54%,"1,139.60","1,139.16","1,146.15",
25-Sep-2007,"1,138.03",-6.51,-0.57%,"1,139.14","1,133.29","1,140.33",
24-Sep-2007,"1,144.54",-1.11,-0.10%,"1,146.55","1,143.77","1,149.83",
21-Sep-2007,"1,145.65",+1.56,+0.14%,"1,141.58","1,140.17","1,147.29",
20-Sep-2007,"1,144.09",-8.60,-0.75%,"1,145.46","1,142.88","1,147.67",
19-Sep-2007,"1,152.68",+22.81,+2.02%,"1,135.41","1,135.41","1,158.04",
18-Sep-2007,"1,129.88",+8.98,+0.80%,"1,110.73","1,106.67","1,133.75",
17-Sep-2007,"1,120.90",-8.28,-0.73%,"1,129.19","1,118.28","1,129.76",
14-Sep-2007,"1,129.18",-2.20,-0.19%,"1,130.89","1,122.79","1,133.26",
13-Sep-2007,"1,131.37",+9.62,+0.86%,"1,124.94","1,122.29","1,134.32",
12-Sep-2007,"1,121.76",-2.40,-0.21%,"1,119.77","1,116.55","1,125.33",
11-Sep-2007,"1,124.16",+12.52,+1.13%,"1,108.37","1,106.91","1,124.69",
10-Sep-2007,"1,111.64",-8.98,-0.80%,"1,118.39","1,106.78","1,119.98",
07-Sep-2007,"1,120.62",-21.44,-1.88%,"1,135.21","1,119.04","1,135.72",
06-Sep-2007,"1,142.06",+1.97,+0.17%,"1,136.31","1,133.44","1,143.15",
05-Sep-2007,"1,140.09",-16.03,-1.39%,"1,153.97","1,138.13","1,154.81",
04-Sep-2007,"1,156.12",+8.81,+0.77%,"1,148.32","1,145.76","1,159.41",
03-Sep-2007,"1,147.31",+1.44,+0.13%,"1,146.62","1,146.35","1,148.83",
31-Aug-2007,"1,145.86",+16.20,+1.43%,"1,131.11","1,131.11","1,148.75",
30-Aug-2007,"1,129.67",+5.81,+0.52%,"1,127.28","1,121.77","1,134.43",
29-Aug-2007,"1,123.86",+5.81,+0.52%,"1,109.91","1,104.35","1,123.86",
28-Aug-2007,"1,118.04",-16.96,-1.49%,"1,137.98","1,116.94","1,138.03",
27-Aug-2007,"1,135.00",-0.05,-0.00%,"1,139.75","1,134.63","1,141.46",
24-Aug-2007,"1,135.05",-0.04,-0.00%,"1,125.68","1,123.21","1,135.54",
23-Aug-2007,"1,135.09",+4.56,+0.40%,"1,129.90","1,129.85","1,140.78",
22-Aug-2007,"1,130.52",+6.22,+0.55%,"1,116.02","1,114.87","1,131.34",
21-Aug-2007,"1,124.30",+5.34,+0.48%,"1,120.45","1,119.16","1,126.67",
20-Aug-2007,"1,118.96",+7.01,+0.63%,"1,111.06","1,111.06","1,122.95",
17-Aug-2007,"1,111.95",+14.30,+1.30%,"1,094.87","1,083.83","1,118.66",
16-Aug-2007,"1,097.65",-15.60,-1.40%,"1,112.45","1,083.31","1,112.45",
15-Aug-2007,"1,113.25",-7.83,-0.70%,"1,128.46","1,112.37","1,128.46",
14-Aug-2007,"1,121.08",-10.16,-0.90%,"1,137.16","1,120.18","1,138.46",
13-Aug-2007,"1,131.24",+12.77,+1.14%,"1,125.24","1,125.15","1,137.29",
10-Aug-2007,"1,118.47",-18.91,-1.66%,"1,134.39","1,109.34","1,134.39",
09-Aug-2007,"1,137.39",-14.86,-1.29%,"1,162.27","1,136.50","1,164.69",
08-Aug-2007,"1,152.25",+14.24,+1.25%,"1,133.34","1,133.22","1,154.61",
07-Aug-2007,"1,138.01",+10.94,+0.97%,"1,131.21","1,127.37","1,141.72",
06-Aug-2007,"1,127.08",+7.36,+0.66%,"1,119.29","1,112.31","1,127.08",
03-Aug-2007,"1,119.72",-22.68,-1.99%,"1,136.94","1,119.72","1,138.53",
02-Aug-2007,"1,142.39",+3.72,+0.33%,"1,135.99","1,133.86","1,144.56",
01-Aug-2007,"1,138.67",-6.59,-0.58%,"1,145.38","1,128.20","1,145.38",
31-Jul-2007,"1,145.26",+2.84,+0.25%,"1,144.95","1,144.51","1,158.18",
30-Jul-2007,"1,142.43",+1.40,+0.12%,"1,134.53","1,133.44","1,143.97",
27-Jul-2007,"1,141.03",-8.12,-0.71%,"1,158.71","1,140.02","1,158.76",
26-Jul-2007,"1,149.15",-27.65,-2.35%,"1,175.44","1,143.66","1,175.50",
25-Jul-2007,"1,176.79",+3.15,+0.27%,"1,182.12","1,170.56","1,183.95",
24-Jul-2007,"1,173.64",-18.21,-1.53%,"1,190.57","1,173.14","1,192.70",
23-Jul-2007,"1,191.85",+4.10,+0.35%,"1,188.31","1,186.60","1,193.63",
20-Jul-2007,"1,187.75",-11.81,-0.98%,"1,196.52","1,185.10","1,198.05",
19-Jul-2007,"1,199.56",+8.57,+0.72%,"1,191.58","1,191.23","1,200.97",
18-Jul-2007,"1,190.99",-7.22,-0.60%,"1,196.97","1,186.19","1,197.54",
17-Jul-2007,"1,198.20",-3.00,-0.25%,"1,200.09","1,196.47","1,200.94",
16-Jul-2007,"1,201.20",+0.51,+0.04%,"1,202.15","1,200.65","1,204.41",
13-Jul-2007,"1,200.69",+7.09,+0.59%,"1,195.81","1,195.81","1,202.00",
12-Jul-2007,"1,193.60",+11.19,+0.95%,"1,177.40","1,176.79","1,194.02",
11-Jul-2007,"1,182.41",+1.68,+0.14%,"1,181.77","1,175.32","1,182.41",
10-Jul-2007,"1,180.72",-19.66,-1.64%,"1,189.75","1,180.72","1,190.82",
09-Jul-2007,"1,200.39",+3.22,+0.27%,"1,197.09","1,197.07","1,201.74",
06-Jul-2007,"1,197.16",+2.51,+0.21%,"1,191.57","1,190.33","1,197.22",
05-Jul-2007,"1,194.66",-1.00,-0.08%,"1,196.81","1,191.54","1,198.79",
04-Jul-2007,"1,195.66",+2.14,+0.18%,"1,193.47","1,193.26","1,195.92",
03-Jul-2007,"1,193.52",+6.83,+0.58%,"1,188.41","1,188.12","1,194.34",
02-Jul-2007,"1,186.69",+3.34,+0.28%,"1,177.23","1,176.35","1,186.84",
29-Jun-2007,"1,183.34",-3.98,-0.34%,"1,178.74","1,178.55","1,188.23",
28-Jun-2007,"1,187.32",+6.60,+0.56%,"1,181.73","1,181.73","1,190.39",
27-Jun-2007,"1,180.72",+0.36,+0.03%,"1,179.61","1,170.69","1,181.12",
26-Jun-2007,"1,180.36",-3.25,-0.27%,"1,184.96","1,179.44","1,187.41",
25-Jun-2007,"1,183.61",-2.98,-0.25%,"1,187.65","1,181.21","1,190.16",
22-Jun-2007,"1,186.59",-15.68,-1.30%,"1,194.95","1,186.59","1,196.00",
21-Jun-2007,"1,202.26",+0.21,+0.02%,"1,201.85","1,193.46","1,202.97",
20-Jun-2007,"1,202.06",-4.44,-0.37%,"1,208.91","1,201.45","1,213.57",
19-Jun-2007,"1,206.50",-0.84,-0.07%,"1,206.76","1,203.23","1,207.98",
18-Jun-2007,"1,207.34",-2.20,-0.18%,"1,208.49","1,206.12","1,211.25",
15-Jun-2007,"1,209.54",+5.12,+0.43%,"1,197.86","1,197.86","1,211.59",
14-Jun-2007,"1,204.42",+10.31,+0.86%,"1,194.73","1,194.54","1,205.87",
13-Jun-2007,"1,194.11",+7.69,+0.65%,"1,184.63","1,180.12","1,194.11",
12-Jun-2007,"1,186.42",-4.88,-0.41%,"1,197.21","1,186.13","1,197.64",
11-Jun-2007,"1,191.30",+5.37,+0.45%,"1,187.63","1,186.89","1,194.33",
08-Jun-2007,"1,185.93",+5.73,+0.49%,"1,184.08","1,173.93","1,186.20",
07-Jun-2007,"1,180.19",-10.47,-0.88%,"1,196.87","1,179.55","1,199.32",
06-Jun-2007,"1,190.67",-10.67,-0.89%,"1,203.00","1,189.92","1,204.19",
05-Jun-2007,"1,201.34",-6.91,-0.57%,"1,205.90","1,199.62","1,207.58",
04-Jun-2007,"1,208.25",-0.26,-0.02%,"1,205.54","1,205.38","1,208.84",
01-Jun-2007,"1,208.51",+6.47,+0.54%,"1,202.52","1,202.52","1,209.81",
31-May-2007,"1,202.05",+4.10,+0.34%,"1,196.11","1,196.11","1,204.97",
30-May-2007,"1,197.95",+3.54,+0.30%,"1,195.19","1,186.49","1,198.07",
29-May-2007,"1,194.41",+4.10,+0.34%,"1,190.67","1,190.16","1,197.11",
28-May-2007,"1,190.31",+0.27,+0.02%,"1,188.60","1,188.60","1,190.31",
25-May-2007,"1,190.03",+0.67,+0.06%,"1,187.74","1,183.84","1,191.30",
24-May-2007,"1,189.37",-8.70,-0.73%,"1,199.84","1,188.27","1,201.28",
23-May-2007,"1,198.07",+3.10,+0.26%,"1,193.30","1,193.30","1,202.19",
22-May-2007,"1,194.97",+2.85,+0.24%,"1,194.13","1,194.00","1,196.57",
21-May-2007,"1,192.11",+4.21,+0.35%,"1,192.05","1,191.34","1,194.52",
18-May-2007,"1,187.90",+5.58,+0.47%,"1,180.98","1,179.25","1,188.40",
17-May-2007,"1,182.32",+0.23,+0.02%,"1,183.25","1,179.49","1,184.32",
16-May-2007,"1,182.09",+8.87,+0.76%,"1,179.36","1,175.69","1,182.09",
15-May-2007,"1,173.22",-3.44,-0.29%,"1,171.88","1,169.05","1,178.78",
14-May-2007,"1,176.67",-1.60,-0.14%,"1,177.77","1,174.94","1,180.97",
11-May-2007,"1,178.26",+3.17,+0.27%,"1,170.42","1,164.71","1,178.53",
10-May-2007,"1,175.10",-9.47,-0.80%,"1,187.37","1,174.47","1,187.93",
09-May-2007,"1,184.57",+5.84,+0.50%,"1,179.77","1,179.54","1,184.57",
08-May-2007,"1,178.73",-1.88,-0.16%,"1,184.72","1,174.76","1,185.80",
07-May-2007,"1,180.61",+5.07,+0.43%,"1,175.28","1,175.28","1,181.00",
04-May-2007,"1,175.54",+2.54,+0.22%,"1,169.58","1,169.17","1,177.82",
03-May-2007,"1,173.00",+5.99,+0.51%,"1,169.95","1,169.11","1,173.00",
02-May-2007,"1,167.01",+8.51,+0.73%,"1,159.78","1,158.73","1,168.44",
01-May-2007,"1,158.50",+2.13,+0.18%,"1,159.86","1,154.93","1,161.26",
30-Apr-2007,"1,156.37",-3.96,-0.34%,"1,159.69","1,156.01","1,163.40",
27-Apr-2007,"1,160.33",-6.27,-0.54%,"1,161.00","1,157.44","1,162.04",
26-Apr-2007,"1,166.60",+2.29,+0.20%,"1,167.26","1,164.05","1,171.69",
25-Apr-2007,"1,164.30",+8.49,+0.73%,"1,156.32","1,154.76","1,164.30",
24-Apr-2007,"1,155.82",-7.92,-0.68%,"1,158.67","1,152.48","1,158.67",
23-Apr-2007,"1,163.74",-1.20,-0.10%,"1,166.55","1,162.91","1,167.75",
20-Apr-2007,"1,164.94",+11.33,+0.98%,"1,155.11","1,154.90","1,165.53",
19-Apr-2007,"1,153.61",-4.65,-0.40%,"1,158.45","1,149.06","1,158.45",
18-Apr-2007,"1,158.26",-1.90,-0.16%,"1,157.62","1,154.91","1,160.03",
17-Apr-2007,"1,160.16",-1.34,-0.12%,"1,157.61","1,155.24","1,161.82",
16-Apr-2007,"1,161.50",+13.12,+1.14%,"1,149.87","1,149.87","1,161.65",
13-Apr-2007,"1,148.39",-0.27,-0.02%,"1,144.91","1,143.66","1,149.25",
12-Apr-2007,"1,148.65",-1.19,-0.10%,"1,144.88","1,140.22","1,148.65",
11-Apr-2007,"1,149.84",-3.61,-0.31%,"1,153.59","1,148.55","1,155.53",
10-Apr-2007,"1,153.45",-0.38,-0.03%,"1,146.40","1,145.72","1,154.16",
09-Apr-2007,"1,153.84",+1.10,+0.10%,"1,151.83","1,151.83","1,154.74",
06-Apr-2007,"1,152.74",+3.49,+0.30%,"1,152.39","1,151.59","1,152.92",
05-Apr-2007,"1,149.25",-1.13,-0.10%,"1,145.93","1,143.99","1,149.29",
04-Apr-2007,"1,150.38",+1.06,+0.09%,"1,145.25","1,145.25","1,150.38",
03-Apr-2007,"1,149.32",+13.64,+1.20%,"1,138.67","1,138.67","1,149.40",
02-Apr-2007,"1,135.68",+1.89,+0.17%,"1,134.47","1,130.76","1,135.77",
30-Mar-2007,"1,133.79",-3.36,-0.30%,"1,134.84","1,132.75","1,137.73",
29-Mar-2007,"1,137.15",+2.91,+0.26%,"1,131.00","1,129.31","1,138.59",
28-Mar-2007,"1,134.24",-2.94,-0.26%,"1,140.36","1,132.07","1,141.62",
27-Mar-2007,"1,137.18",-6.64,-0.58%,"1,141.53","1,136.33","1,143.35",
26-Mar-2007,"1,143.83",-5.74,-0.50%,"1,144.16","1,137.44","1,145.21",
23-Mar-2007,"1,149.57",+5.74,+0.50%,"1,146.70","1,146.63","1,151.09",
22-Mar-2007,"1,143.82",+14.07,+1.25%,"1,137.32","1,137.32","1,145.79",
21-Mar-2007,"1,129.75",+5.44,+0.48%,"1,119.28","1,118.60","1,133.31",
20-Mar-2007,"1,124.31",+6.65,+0.60%,"1,116.92","1,115.97","1,125.45",
19-Mar-2007,"1,117.66",+13.56,+1.23%,"1,105.53","1,104.71","1,117.72",
16-Mar-2007,"1,104.10",-7.40,-0.67%,"1,105.00","1,102.95","1,110.17",
15-Mar-2007,"1,111.50",+10.33,+0.94%,"1,098.98","1,098.98","1,111.73",
14-Mar-2007,"1,101.17",-12.47,-1.12%,"1,111.29","1,092.43","1,111.34",
13-Mar-2007,"1,113.64",-16.59,-1.47%,"1,129.86","1,113.64","1,130.06",
12-Mar-2007,"1,130.23",-2.41,-0.21%,"1,126.26","1,125.72","1,131.49",
09-Mar-2007,"1,132.64",+2.70,+0.24%,"1,131.64","1,129.69","1,135.63",
08-Mar-2007,"1,129.94",+13.91,+1.25%,"1,121.32","1,120.56","1,132.50",
07-Mar-2007,"1,116.03",-2.31,-0.21%,"1,114.79","1,114.00","1,120.37",
06-Mar-2007,"1,118.33",+12.72,+1.15%,"1,102.79","1,102.61","1,119.48",
05-Mar-2007,"1,105.61",-8.74,-0.78%,"1,123.73","1,104.32","1,123.78",
02-Mar-2007,"1,114.35",-9.39,-0.84%,"1,123.26","1,114.35","1,124.42",
01-Mar-2007,"1,123.74",-2.57,-0.23%,"1,131.16","1,111.23","1,133.41",
28-Feb-2007,"1,126.31",-9.21,-0.81%,"1,135.97","1,120.52","1,135.97",
27-Feb-2007,"1,135.52",-34.04,-2.91%,"1,164.59","1,132.13","1,165.15",
26-Feb-2007,"1,169.56",+0.69,+0.06%,"1,167.78","1,167.54","1,173.17",
23-Feb-2007,"1,168.86",-1.45,-0.12%,"1,167.19","1,166.68","1,170.70",
22-Feb-2007,"1,170.32",+2.43,+0.21%,"1,169.76","1,169.20","1,173.97",
21-Feb-2007,"1,167.89",-4.55,-0.39%,"1,171.93","1,164.65","1,173.40",
20-Feb-2007,"1,172.44",+2.08,+0.18%,"1,172.10","1,165.79","1,173.11",
19-Feb-2007,"1,170.36",+0.76,+0.07%,"1,169.47","1,168.61","1,171.39",
16-Feb-2007,"1,169.60",-1.17,-0.10%,"1,171.29","1,167.05","1,171.29",
15-Feb-2007,"1,170.76",+2.31,+0.20%,"1,167.33","1,167.33","1,171.61",
14-Feb-2007,"1,168.46",+4.57,+0.39%,"1,156.86","1,156.63","1,169.44",
13-Feb-2007,"1,163.89",+1.94,+0.17%,"1,155.19","1,155.09","1,165.13",
12-Feb-2007,"1,161.95",-2.12,-0.18%,"1,168.10","1,160.86","1,168.67",
09-Feb-2007,"1,164.07",+0.70,+0.06%,"1,166.61","1,162.60","1,170.16",
08-Feb-2007,"1,163.36",-5.98,-0.51%,"1,167.57","1,160.14","1,168.26",
07-Feb-2007,"1,169.34",+0.20,+0.02%,"1,167.11","1,165.96","1,171.04",
06-Feb-2007,"1,169.14",-1.27,-0.11%,"1,165.34","1,165.33","1,171.47",
05-Feb-2007,"1,170.41",+1.59,+0.14%,"1,172.28","1,168.07","1,172.54",
02-Feb-2007,"1,168.82",+6.01,+0.52%,"1,166.87","1,166.39","1,170.60",
01-Feb-2007,"1,162.81",+11.71,+1.02%,"1,153.52","1,153.52","1,163.57",
31-Jan-2007,"1,151.10",-3.46,-0.30%,"1,148.57","1,143.85","1,153.97",
30-Jan-2007,"1,154.56",+5.22,+0.45%,"1,149.36","1,148.66","1,154.84",
29-Jan-2007,"1,149.34",-2.27,-0.20%,"1,148.64","1,147.41","1,152.42",
26-Jan-2007,"1,151.60",-4.79,-0.41%,"1,155.67","1,149.22","1,155.86",
25-Jan-2007,"1,156.39",-5.55,-0.48%,"1,164.88","1,153.75","1,166.44",
24-Jan-2007,"1,161.94",+12.89,+1.12%,"1,153.84","1,153.81","1,162.28",
23-Jan-2007,"1,149.05",-1.88,-0.16%,"1,143.38","1,142.70","1,149.75",
22-Jan-2007,"1,150.93",-1.07,-0.09%,"1,154.03","1,149.50","1,157.23",
19-Jan-2007,"1,152.00",+3.38,+0.29%,"1,148.09","1,146.28","1,152.69",
18-Jan-2007,"1,148.62",-3.71,-0.32%,"1,150.54","1,147.91","1,154.09",
17-Jan-2007,"1,152.32",-1.34,-0.12%,"1,151.67","1,150.12","1,153.89",
16-Jan-2007,"1,153.67",-0.82,-0.07%,"1,155.91","1,152.11","1,157.38",
15-Jan-2007,"1,154.49",+2.77,+0.24%,"1,150.08","1,149.83","1,155.02",
12-Jan-2007,"1,151.71",+7.22,+0.63%,"1,142.65","1,142.38","1,151.71",
11-Jan-2007,"1,144.49",+11.46,+1.01%,"1,136.66","1,135.98","1,146.45",
10-Jan-2007,"1,133.03",-0.19,-0.02%,"1,138.50","1,128.54","1,138.68",
09-Jan-2007,"1,133.22",+3.04,+0.27%,"1,132.73","1,130.42","1,136.59",
08-Jan-2007,"1,130.18",-0.26,-0.02%,"1,129.49","1,126.63","1,131.46",
05-Jan-2007,"1,130.44",-4.13,-0.36%,"1,141.88","1,128.88","1,142.08",
04-Jan-2007,"1,134.56",+3.47,+0.31%,"1,136.85","1,129.16","1,138.58",
03-Jan-2007,"1,131.09",+5.51,+0.49%,"1,135.82","1,126.78","1,136.35",
02-Jan-2007,"1,125.58",+1.58,+0.14%,"1,118.35","1,118.31","1,126.09",
01-Jan-2007,"1,124.00",-0.27,-0.02%,,,,
29-Dec-2006,"1,124.27",-6.60,-0.58%,"1,126.99","1,124.23","1,128.42",
28-Dec-2006,"1,130.87",-2.16,-0.19%,"1,130.96","1,129.70","1,133.61",
27-Dec-2006,"1,133.04",+6.79,+0.60%,"1,123.10","1,123.04","1,133.31",
26-Dec-2006,"1,126.25",+4.75,+0.42%,"1,124.63","1,123.34","1,126.25",
25-Dec-2006,"1,121.50",+0.67,+0.06%,"1,121.49","1,120.11","1,121.50",
22-Dec-2006,"1,120.83",-2.40,-0.21%,"1,126.09","1,119.56","1,127.33",
21-Dec-2006,"1,123.23",-2.88,-0.26%,"1,126.23","1,122.60","1,128.10",
20-Dec-2006,"1,126.11",+4.02,+0.36%,"1,124.38","1,124.35","1,130.13",
19-Dec-2006,"1,122.09",-7.90,-0.70%,"1,122.81","1,116.77","1,124.11",
18-Dec-2006,"1,129.99",-4.30,-0.38%,"1,132.51","1,129.99","1,135.10",
15-Dec-2006,"1,134.30",+5.54,+0.49%,"1,133.79","1,133.04","1,137.97",
14-Dec-2006,"1,128.76",+12.89,+1.15%,"1,121.39","1,121.38","1,128.76",
13-Dec-2006,"1,115.87",+7.77,+0.70%,"1,114.83","1,114.00","1,116.54",
12-Dec-2006,"1,108.10",-1.89,-0.17%,"1,107.54","1,105.13","1,109.93",
11-Dec-2006,"1,109.99",-3.34,-0.30%,"1,105.85","1,104.96","1,111.75",
08-Dec-2006,"1,113.33",+8.19,+0.74%,"1,112.14","1,108.81","1,114.78",
07-Dec-2006,"1,105.14",-0.31,-0.03%,"1,103.90","1,103.87","1,110.28",
06-Dec-2006,"1,105.45",+3.85,+0.35%,"1,104.67","1,102.61","1,107.10",
05-Dec-2006,"1,101.60",+3.89,+0.35%,"1,098.24","1,096.94","1,102.76",
04-Dec-2006,"1,097.71",+8.02,+0.74%,"1,091.59","1,089.19","1,098.92",
01-Dec-2006,"1,089.68",-9.39,-0.85%,"1,090.91","1,085.06","1,093.25",
30-Nov-2006,"1,099.08",-4.09,-0.37%,"1,094.99","1,094.80","1,101.06",
29-Nov-2006,"1,103.16",+17.11,+1.58%,"1,091.63","1,091.57","1,103.32",
28-Nov-2006,"1,086.06",-5.00,-0.46%,"1,085.31","1,082.18","1,087.96",
27-Nov-2006,"1,091.05",-15.07,-1.36%,"1,104.81","1,090.97","1,105.06",
24-Nov-2006,"1,106.12",-14.06,-1.26%,"1,107.20","1,103.52","1,108.48",
